Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,10th Percentile (ppb),90th Percentile (ppb),Mean (ppb),Notes 10th Percentile,Notes 90th Percentile,Notes Mean
Winter 2016-17,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitrogen Dioxide (NO2),16.4,20.8,18.4,,,
Winter 2017-18,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitrogen Dioxide (NO2),16.3,21.2,18.7,,,
Winter 2018-19,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Nitrogen Dioxide (NO2),14.1,18.1,16.1,,,
Summer 2013,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),17.3,19.4,18.5,,,
Summer 2014,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),15.4,17.3,16.4,,,
Summer 2015,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),14.9,16.7,15.9,,,
Summer 2016,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),14.3,16.2,15.4,,,
Summer 2017,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),14,15.8,15,,,
Summer 2018,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),12.7,14.4,13.6,,,
Summer 2019,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),13,14.9,14.1,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),28.4,30,29.3,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),25.6,27,26.4,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),23.9,25.4,24.7,,,
Winter 2016-17,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),25.2,26.6,26,,,
Winter 2017-18,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),24.9,26.4,25.8,,,
Winter 2018-19,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Nitrogen Dioxide (NO2),22,23.5,22.8,,,
Summer 2013,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),13,17.8,15.8,,,
Summer 2014,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),10.5,14.7,12.9,,,
Summer 2015,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),10.4,14.5,12.8,,,
Summer 2016,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),9.6,13.9,12.1,,,
Summer 2017,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),10.3,14.5,12.8,,,
Summer 2018,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),9,12.8,11.3,,,
Summer 2019,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),9,12.6,11.1,,,
Winter 2013-14,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),24.8,28.4,26.9,,,
Winter 2014-15,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),22.2,25.4,24.1,,,
Winter 2015-16,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),20.4,23.9,22.5,,,
Winter 2016-17,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),22.5,25.9,24.4,,,
Winter 2017-18,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),20.8,25,23.1,,,
Winter 2018-19,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Nitrogen Dioxide (NO2),17.9,21.3,19.7,,,
Summer 2013,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),11.5,16.2,14,,,
Summer 2014,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),10.2,14.3,12.5,,,
Summer 2015,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),10.2,14.3,12.5,,,
Summer 2016,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),10.8,15,13.1,,,
Summer 2017,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),10.1,14.4,12.5,,,
Summer 2018,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),9.3,13.1,11.4,,,
Summer 2019,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),11.5,15.2,13.5,,,
Winter 2013-14,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),22,25.9,24.3,,,
Winter 2014-15,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),20.2,24.1,22.5,,,
Winter 2015-16,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),18.6,22.5,20.9,,,
Winter 2016-17,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),18.9,22.8,21.2,,,
Winter 2017-18,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),20,23.4,21.9,,,
Winter 2018-19,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Nitrogen Dioxide (NO2),17.7,21,19.5,,,
Summer 2013,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),24,37,30.8,,,
Summer 2014,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),22.1,34.6,28.6,,,
Summer 2015,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),20.5,30,25.6,,,
Summer 2016,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),20.1,29.1,24.9,,,
Summer 2017,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),20.5,31.2,26.2,,,
Summer 2018,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),19.1,28,23.8,,,
Summer 2019,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),19.4,26.3,23.1,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),32.6,41.5,37.4,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),28.5,35.6,32.4,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),27.3,34,31.1,,,
Winter 2016-17,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),28.8,36.5,32.9,,,
Winter 2017-18,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),27.6,34.5,31.3,,,
Winter 2018-19,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Nitrogen Dioxide (NO2),25.1,31,28.3,,,
Summer 2013,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),13.1,19.8,17,,,
Summer 2014,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),11.4,18.1,15.3,,,
Summer 2015,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),11.4,17.8,15.1,,,
Summer 2016,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),11.4,17.9,15.1,,,
Summer 2017,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),10.4,17,14.2,,,
Summer 2018,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),10.5,17.7,14.5,,,
Summer 2019,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),12.1,19.6,16.2,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),24.1,30.4,27.8,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),21.9,28,25.5,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),20.3,26.4,23.8,,,
Winter 2016-17,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),21.1,26.5,24.4,,,
Winter 2017-18,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),22.4,28.7,25.9,,,
Winter 2018-19,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Nitrogen Dioxide (NO2),19.9,26.3,23.4,,,
Summer 2013,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),10.4,16.3,13.6,,,
Summer 2014,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),11,17.1,14.3,,,
Summer 2015,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),11.3,17.3,14.6,,,
Summer 2016,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),10.7,16.4,13.8,,,
Summer 2017,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),10.3,16.3,13.5,,,
Summer 2018,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),9.7,14.2,12.2,,,
Summer 2019,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),10.2,14,12.3,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),22.3,27.5,25.1,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),20.3,25.7,23.2,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),18.6,23.8,21.4,,,
Winter 2016-17,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),22.5,27.5,25.4,,,
Winter 2017-18,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),19.4,23.5,21.6,,,
Winter 2018-19,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Nitrogen Dioxide (NO2),17.1,21.1,19.3,,,
Summer 2013,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),4.9,10,7.6,,,
Summer 2014,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),5,9.4,7.3,,,
Summer 2015,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),4.2,8.7,6.6,,,
Summer 2016,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),4,8.8,6.6,,,
Summer 2017,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),5.5,9.8,7.8,,,
Summer 2018,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),4.1,8.2,6.3,,,
Summer 2019,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),5.4,9.8,7.8,,,
Winter 2013-14,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),18.6,22.4,20.6,,,
Winter 2014-15,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),16.1,20.1,18.2,,,
Winter 2015-16,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),14.6,18.4,16.6,,,
Winter 2016-17,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),15.6,19.3,17.5,,,
Winter 2017-18,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),15.2,19,17.2,,,
Winter 2018-19,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Nitrogen Dioxide (NO2),11.8,16.2,14.2,,,
Summer 2013,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),18.9,30.8,25.3,,,
Summer 2014,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),17.6,28.9,23.6,,,
Summer 2015,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),16.6,25.7,21.7,,,
Summer 2016,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),16,24.9,20.9,,,
Summer 2017,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),16.6,26.5,22,,,
Summer 2018,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),15.3,23.9,20,,,
Summer 2019,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),17.1,22.9,20.1,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),28.9,37.4,33.5,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),25.3,32.5,29.3,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),24.2,31.1,28.1,,,
Winter 2016-17,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),25.8,33.5,30.3,,,
Winter 2017-18,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),24.5,31.5,28.6,,,
Winter 2018-19,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Nitrogen Dioxide (NO2),23.9,28.5,26.5,,,
Summer 2013,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),20.6,24.3,22.7,,,
Summer 2014,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),18.8,22.6,20.9,,,
Summer 2015,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),17.9,21.2,19.8,,,
Summer 2016,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),17.2,20.6,19.1,,,
Summer 2017,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),18,21.5,20,,,
Summer 2018,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),16.8,19.9,18.4,,,
Summer 2019,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),17.2,20.7,18.9,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),29.1,32.5,31,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),25.7,28.9,27.4,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),24.7,27.8,26.4,,,
Winter 2016-17,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),27,29.8,28.6,,,
Winter 2017-18,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),25.9,28.3,27.3,,,
Winter 2018-19,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Nitrogen Dioxide (NO2),23.9,26.4,25.3,,,
Summer 2013,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),14.3,21.9,18.4,,,
Summer 2014,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),12.9,19.8,16.6,,,
Summer 2015,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),13.6,19.8,16.9,,,
Summer 2016,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),12.4,18.7,15.8,,,
Summer 2017,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),12.6,19.4,16.2,,,
Summer 2018,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),11.3,17.8,14.6,,,
Summer 2019,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),10.4,16.4,13.6,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),22.4,29.6,26.3,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),20.8,27.1,24.1,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),19.4,26,22.9,,,
Winter 2016-17,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),23.6,29,26.5,,,
Winter 2017-18,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),22.1,27.9,25.2,,,
Winter 2018-19,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Nitrogen Dioxide (NO2),18.9,24.2,21.8,,,
Summer 2013,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),11.4,15.6,13.8,,,
Summer 2014,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),12.1,16.4,14.8,,,
Summer 2015,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),12.8,16.8,15.3,,,
Summer 2016,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),11.5,15.5,14.1,,,
Summer 2017,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),11.4,15.4,13.8,,,
Summer 2018,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),10.3,13.9,12.7,,,
Summer 2019,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),9.3,13,11.7,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),21.1,25.6,23.9,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),20.1,24.2,22.7,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),18.1,22.2,20.6,,,
Winter 2016-17,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),23.2,27.3,25.9,,,
Winter 2017-18,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),18.9,22.3,20.9,,,
Winter 2018-19,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Nitrogen Dioxide (NO2),16.5,19.9,18.7,,,
Summer 2013,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Nitrogen Dioxide (NO2),15.9,19.4,18,,,
